ticker,forecast_return,risk_score
IONQ,0.0027472469955682755,0.33808284997940063
IP,0.0027472376823425293,0.33808284997940063
IPG,0.0027472376823425293,0.33808284997940063
IQV,0.0027472376823425293,0.33808284997940063
IR,0.0027472376823425293,0.33808284997940063
IRM,0.0027472376823425293,0.33808284997940063
ISRG,0.0027472376823425293,0.33808284997940063
IT,0.0027472469955682755,0.33808284997940063
ITW,0.0027472376823425293,0.33808284997940063
IVZ,0.0027472376823425293,0.33808284997940063
J,0.0027472376823425293,0.33808284997940063
JBHT,0.0027472376823425293,0.33808284997940063
JBL,0.0027472469955682755,0.33808284997940063
JCI,0.0027472376823425293,0.33808284997940063
JKHY,0.0027472469955682755,0.33808284997940063
JNJ,0.0027472376823425293,0.33808284997940063
JNPR,0.0027472376823425293,0.33808284997940063
JPM,0.0027472376823425293,0.33808284997940063
K,0.0027472376823425293,0.33808284997940063
KDP,0.0027472376823425293,0.33808284997940063
KEY,0.0027472376823425293,0.33808284997940063
KEYS,0.0027472469955682755,0.33808284997940063
KHC,0.0027472376823425293,0.33808284997940063
KIM,0.0027472376823425293,0.33808284997940063
KKR,0.0027472376823425293,0.33808284997940063
KLAC,0.0027472469955682755,0.33808284997940063
KMB,0.0027472376823425293,0.33808284997940063
KMI,0.0027472469955682755,0.33808284997940063
KMX,0.0027472376823425293,0.33808284997940063
KO,0.0027472376823425293,0.33808284997940063
KR,0.0027472376823425293,0.33808284997940063
KVUE,0.0027472376823425293,0.33808284997940063
L,0.0027472376823425293,0.33808284997940063
LDOS,0.0027472469955682755,0.33808284997940063
LEN,0.0027472376823425293,0.33808284997940063
LH,0.0027472376823425293,0.33808284997940063
LHX,0.0027472376823425293,0.33808284997940063
LII,0.0027472376823425293,0.33808284997940063
LIN,0.0027472469955682755,0.33808284997940063
LKQ,0.0027472376823425293,0.33808284997940063
LLY,0.0027472376823425293,0.33808284997940063
LMT,0.0027472376823425293,0.33808284997940063
LNC,0.0027472376823425293,0.33808284997940063
LNT,0.0027472376823425293,0.33808284997940063
LOW,0.0027472376823425293,0.33808284997940063
LRCX,0.0027472469955682755,0.33808284997940063
LULU,0.0027472376823425293,0.33808284997940063
LUV,0.0027472376823425293,0.33808284997940063
LVS,0.0027472376823425293,0.33808284997940063
LW,0.0027472376823425293,0.33808284997940063
LYB,0.0027472469955682755,0.33808284997940063
LYV,0.0027472376823425293,0.33808284997940063
MA,0.0027472376823425293,0.33808284997940063
MAA,0.0027472376823425293,0.33808284997940063
MAR,0.0027472376823425293,0.33808284997940063
MAS,0.0027472376823425293,0.33808284997940063
MCD,0.0027472376823425293,0.33808284997940063
MCHP,0.0027472469955682755,0.33808284997940063
MCK,0.0027472376823425293,0.33808284997940063
MCO,0.0027472376823425293,0.33808284997940063
MDLZ,0.0027472376823425293,0.33808284997940063
MDT,0.0027472376823425293,0.33808284997940063
MET,0.0027472376823425293,0.33808284997940063
META,0.0027472376823425293,0.33808284997940063
MGM,0.0027472376823425293,0.33808284997940063
MHK,0.0027472376823425293,0.33808284997940063
MKC,0.0027472376823425293,0.33808284997940063
MKTX,0.0027472376823425293,0.33808284997940063
MLM,0.0027472469955682755,0.33808284997940063
MMC,0.0027472376823425293,0.33808284997940063
MMM,0.0027472376823425293,0.33808284997940063
MNST,0.0027472376823425293,0.33808284997940063
MO,0.0027472376823425293,0.33808284997940063
MOH,0.0027472376823425293,0.33808284997940063
MOS,0.0027472469955682755,0.33808284997940063
MPC,0.0027472469955682755,0.33808284997940063
MPWR,0.0027472469955682755,0.33808284997940063
MRK,0.0027472376823425293,0.33808284997940063
MRNA,0.0027472376823425293,0.33808284997940063
MRO,0.0027472376823425293,0.33808284997940063
MS,0.0027472376823425293,0.33808284997940063
MSCI,0.0027472376823425293,0.33808284997940063
